time	V(vgnd)	V(vraw)
1.031923999999996e-01	1.178834e+01	2.346065e+01
1.032023999999996e-01	1.178833e+01	2.346065e+01
1.032123999999996e-01	1.178832e+01	2.346064e+01
1.032223999999995e-01	1.178831e+01	2.346064e+01
1.032323999999995e-01	1.178830e+01	2.346064e+01
1.032423999999995e-01	1.178829e+01	2.346064e+01
1.032523999999995e-01	1.178827e+01	2.346064e+01
1.032623999999995e-01	1.178826e+01	2.346064e+01
1.032723999999995e-01	1.178825e+01	2.346064e+01
1.032823999999995e-01	1.178824e+01	2.346064e+01
1.032923999999995e-01	1.178823e+01	2.346064e+01
1.033023999999995e-01	1.178822e+01	2.346063e+01
1.033123999999995e-01	1.178821e+01	2.346063e+01
1.033223999999995e-01	1.178819e+01	2.346063e+01
1.033323999999995e-01	1.178818e+01	2.346063e+01
1.033423999999995e-01	1.178817e+01	2.346063e+01
1.033523999999995e-01	1.178816e+01	2.346063e+01
1.033623999999995e-01	1.178815e+01	2.346063e+01
1.033723999999995e-01	1.178814e+01	2.346063e+01
1.033823999999995e-01	1.178812e+01	2.346063e+01
1.033923999999995e-01	1.178811e+01	2.346063e+01
1.034023999999995e-01	1.178810e+01	2.346063e+01
1.034123999999995e-01	1.178809e+01	2.346063e+01
1.034223999999995e-01	1.178808e+01	2.346063e+01
1.034323999999995e-01	1.178807e+01	2.346063e+01
1.034423999999995e-01	1.178805e+01	2.346063e+01
1.034523999999995e-01	1.178804e+01	2.346063e+01
1.034623999999995e-01	1.178803e+01	2.346063e+01
1.034723999999995e-01	1.178802e+01	2.346063e+01
1.034823999999994e-01	1.178801e+01	2.346063e+01
1.034923999999994e-01	1.178800e+01	2.346063e+01
1.035023999999994e-01	1.178798e+01	2.346063e+01
1.035123999999994e-01	1.178797e+01	2.346063e+01
1.035223999999994e-01	1.178796e+01	2.346063e+01
1.035323999999994e-01	1.178795e+01	2.346063e+01
1.035423999999994e-01	1.178794e+01	2.346063e+01
1.035523999999994e-01	1.178793e+01	2.346063e+01
1.035623999999994e-01	1.178792e+01	2.346063e+01
1.035723999999994e-01	1.178790e+01	2.346063e+01
1.035823999999994e-01	1.178789e+01	2.346063e+01
1.035923999999994e-01	1.178788e+01	2.346063e+01
1.036023999999994e-01	1.178787e+01	2.346063e+01
1.036123999999994e-01	1.178786e+01	2.346063e+01
1.036223999999994e-01	1.178785e+01	2.346063e+01
1.036323999999994e-01	1.178784e+01	2.346063e+01
1.036423999999994e-01	1.178782e+01	2.346063e+01
1.036523999999994e-01	1.178781e+01	2.346063e+01
1.036623999999994e-01	1.178780e+01	2.346063e+01
1.036723999999994e-01	1.178779e+01	2.346063e+01
1.036823999999994e-01	1.178778e+01	2.346063e+01
1.036923999999994e-01	1.178777e+01	2.346063e+01
1.037023999999994e-01	1.178776e+01	2.346063e+01
1.037123999999994e-01	1.178774e+01	2.346063e+01
1.037223999999994e-01	1.178773e+01	2.346063e+01
1.037423999999993e-01	1.178771e+01	2.346063e+01
1.037623999999993e-01	1.178769e+01	2.346063e+01
1.037823999999993e-01	1.178766e+01	2.346063e+01
1.038023999999993e-01	1.178764e+01	2.346063e+01
1.038223999999993e-01	1.178762e+01	2.346063e+01
1.038423999999993e-01	1.178759e+01	2.346063e+01
1.038623999999993e-01	1.178757e+01	2.346063e+01
1.038923999999993e-01	1.178754e+01	2.346063e+01
1.039223999999993e-01	1.178750e+01	2.346063e+01
1.039523999999993e-01	1.178747e+01	2.346063e+01
1.039752571428564e-01	1.178744e+01	2.346063e+01
1.039981142857135e-01	1.178742e+01	2.346063e+01
1.040209714285707e-01	1.178739e+01	2.346063e+01
1.040438285714278e-01	1.178736e+01	2.346063e+01
1.040666857142849e-01	1.178734e+01	2.346063e+01
1.040895428571421e-01	1.178731e+01	2.346063e+01
1.041123999999992e-01	1.178729e+01	2.346063e+01
1.041552571428563e-01	1.178724e+01	2.346063e+01
1.041981142857135e-01	1.178719e+01	2.346063e+01
1.042409714285706e-01	1.178714e+01	2.346063e+01
1.042838285714277e-01	1.178709e+01	2.346063e+01
1.043266857142848e-01	1.178704e+01	2.346063e+01
1.043695428571420e-01	1.178699e+01	2.346063e+01
1.044123999999991e-01	1.178695e+01	2.346063e+01
1.054895428571415e-01	1.178574e+01	2.346063e+01
1.065666857142840e-01	1.178456e+01	2.346063e+01
1.076438285714264e-01	1.178340e+01	2.346063e+01
1.087209714285688e-01	1.178227e+01	2.346063e+01
1.097981142857113e-01	1.178116e+01	2.346063e+01
1.108752571428537e-01	1.178008e+01	2.346063e+01
1.119523999999962e-01	1.177902e+01	2.346063e+01
1.122523999999960e-01	1.177872e+01	2.346063e+01
1.137138285714240e-01	1.177733e+01	2.346063e+01
1.151752571428521e-01	1.177598e+01	2.346063e+01
1.166366857142801e-01	1.177466e+01	2.346063e+01
1.180981142857081e-01	1.177338e+01	2.346063e+01
1.195595428571361e-01	1.177214e+01	2.346063e+01
1.210209714285641e-01	1.177093e+01	2.346063e+01
1.224823999999921e-01	1.176976e+01	2.346063e+01
1.224923999999921e-01	1.176976e+01	2.346063e+01
1.239538285714216e-01	1.176862e+01	2.346063e+01
1.254152571428511e-01	1.176752e+01	2.346063e+01
1.268766857142807e-01	1.176645e+01	2.346063e+01
1.283381142857102e-01	1.176540e+01	2.346063e+01
1.297995428571398e-01	1.176439e+01	2.346063e+01
1.312609714285693e-01	1.176341e+01	2.346063e+01
1.327223999999988e-01	1.176246e+01	2.346063e+01
1.327323999999988e-01	1.176245e+01	2.346063e+01
1.341938285714289e-01	1.176153e+01	2.346063e+01
1.356552571428589e-01	1.176063e+01	2.346063e+01
1.371166857142889e-01	1.175975e+01	2.346063e+01
1.385781142857190e-01	1.175890e+01	2.346063e+01
1.400395428571490e-01	1.175808e+01	2.346063e+01
1.415009714285790e-01	1.175728e+01	2.346063e+01
1.429624000000091e-01	1.175650e+01	2.346063e+01
1.429724000000091e-01	1.175650e+01	2.346063e+01
1.442634857142935e-01	1.175583e+01	2.346063e+01
1.455545714285779e-01	1.175518e+01	2.346063e+01
1.468456571428623e-01	1.175454e+01	2.346063e+01
1.481367428571468e-01	1.175393e+01	2.346063e+01
1.494278285714312e-01	1.175332e+01	2.346063e+01
1.507189142857156e-01	1.175274e+01	2.346063e+01
1.520100000000000e-01	1.175217e+01	2.346063e+01
1.520110000000000e-01	1.175216e+01	2.346068e+01
1.520130000000000e-01	1.175216e+01	2.346090e+01
1.520160000000000e-01	1.175216e+01	2.346152e+01
1.520200000000000e-01	1.175216e+01	2.346271e+01
1.520274857142857e-01	1.175216e+01	2.346560e+01
1.520349714285715e-01	1.175216e+01	2.346835e+01
1.520424571428572e-01	1.175215e+01	2.347097e+01
1.520499428571429e-01	1.175215e+01	2.347344e+01
1.520574285714286e-01	1.175215e+01	2.347578e+01
1.520649142857144e-01	1.175215e+01	2.347798e+01
1.520724000000001e-01	1.175214e+01	2.348004e+01
1.520824000000001e-01	1.175214e+01	2.348266e+01
1.520924000000001e-01	1.175214e+01	2.348512e+01
1.521024000000001e-01	1.175214e+01	2.348743e+01
1.521124000000001e-01	1.175214e+01	2.348960e+01
1.521224000000001e-01	1.175214e+01	2.349166e+01
1.521324000000001e-01	1.175213e+01	2.349360e+01
1.521424000000001e-01	1.175213e+01	2.349544e+01
1.521524000000002e-01	1.175213e+01	2.349719e+01
1.521624000000002e-01	1.175213e+01	2.349886e+01
1.521724000000002e-01	1.175213e+01	2.350045e+01
1.521824000000002e-01	1.175213e+01	2.350197e+01
1.521924000000002e-01	1.175213e+01	2.350342e+01
1.522024000000002e-01	1.175213e+01	2.350481e+01
1.522124000000002e-01	1.175213e+01	2.350615e+01
1.522224000000002e-01	1.175213e+01	2.350743e+01
1.522324000000002e-01	1.175213e+01	2.350867e+01
1.522524000000003e-01	1.175213e+01	2.351101e+01
1.522724000000003e-01	1.175213e+01	2.351318e+01
1.523024000000003e-01	1.175214e+01	2.351619e+01
1.523324000000003e-01	1.175214e+01	2.351892e+01
1.523624000000004e-01	1.175215e+01	2.352144e+01
1.523866857142861e-01	1.175215e+01	2.352331e+01
1.524109714285719e-01	1.175215e+01	2.352509e+01
1.524352571428576e-01	1.175216e+01	2.352678e+01
1.524595428571433e-01	1.175217e+01	2.352838e+01
1.524838285714291e-01	1.175217e+01	2.352990e+01
1.525081142857148e-01	1.175218e+01	2.353133e+01
1.525324000000005e-01	1.175218e+01	2.353267e+01
1.525652571428577e-01	1.175219e+01	2.353440e+01
1.525981142857149e-01	1.175220e+01	2.353604e+01
1.526309714285721e-01	1.175222e+01	2.353761e+01
1.526638285714292e-01	1.175223e+01	2.353909e+01
1.526966857142864e-01	1.175224e+01	2.354050e+01
1.527295428571436e-01	1.175225e+01	2.354183e+01
1.527624000000008e-01	1.175226e+01	2.354308e+01
1.528095428571437e-01	1.175228e+01	2.354478e+01
1.528566857142866e-01	1.175230e+01	2.354640e+01
1.529038285714295e-01	1.175232e+01	2.354794e+01
1.529509714285724e-01	1.175234e+01	2.354940e+01
1.529981142857153e-01	1.175236e+01	2.355078e+01
1.530452571428582e-01	1.175238e+01	2.355208e+01
1.530924000000011e-01	1.175241e+01	2.355330e+01
1.531424000000011e-01	1.175243e+01	2.355455e+01
1.532109714285727e-01	1.175247e+01	2.355616e+01
1.532795428571442e-01	1.175250e+01	2.355769e+01
1.533481142857157e-01	1.175254e+01	2.355914e+01
1.534166857142871e-01	1.175258e+01	2.356052e+01
1.534852571428586e-01	1.175261e+01	2.356182e+01
1.535538285714301e-01	1.175265e+01	2.356305e+01
1.536224000000016e-01	1.175269e+01	2.356420e+01
1.537181142857160e-01	1.175275e+01	2.356572e+01
1.538138285714304e-01	1.175281e+01	2.356718e+01
1.539095428571448e-01	1.175287e+01	2.356855e+01
1.540052571428591e-01	1.175293e+01	2.356986e+01
1.541009714285735e-01	1.175299e+01	2.357110e+01
1.541966857142879e-01	1.175305e+01	2.357226e+01
1.542924000000023e-01	1.175312e+01	2.357335e+01
1.544252571428596e-01	1.175321e+01	2.357479e+01
1.545581142857169e-01	1.175330e+01	2.357615e+01
1.546909714285741e-01	1.175339e+01	2.357745e+01
1.548238285714314e-01	1.175349e+01	2.357867e+01
1.549566857142887e-01	1.175358e+01	2.357983e+01
1.550895428571460e-01	1.175368e+01	2.358092e+01
1.552224000000032e-01	1.175378e+01	2.358194e+01
1.554066857142891e-01	1.175392e+01	2.358328e+01
1.555909714285750e-01	1.175406e+01	2.358456e+01
1.557752571428609e-01	1.175420e+01	2.358577e+01
1.559595428571468e-01	1.175434e+01	2.358691e+01
1.561438285714327e-01	1.175449e+01	2.358798e+01
1.563281142857186e-01	1.175463e+01	2.358899e+01
1.565124000000045e-01	1.175478e+01	2.358993e+01
1.567638285714333e-01	1.175498e+01	2.359114e+01
1.570152571428622e-01	1.175519e+01	2.359230e+01
1.572666857142910e-01	1.175539e+01	2.359339e+01
1.575181142857198e-01	1.175560e+01	2.359442e+01
1.577695428571486e-01	1.175581e+01	2.359538e+01
1.580209714285775e-01	1.175602e+01	2.359629e+01
1.582724000000063e-01	1.175624e+01	2.359713e+01
1.586081142857209e-01	1.175652e+01	2.359819e+01
1.589438285714355e-01	1.175681e+01	2.359919e+01
1.592795428571502e-01	1.175710e+01	2.360014e+01
1.596152571428648e-01	1.175738e+01	2.360103e+01
1.599509714285794e-01	1.175767e+01	2.360186e+01
1.602866857142940e-01	1.175796e+01	2.360264e+01
1.606224000000086e-01	1.175826e+01	2.360336e+01
1.610152571428662e-01	1.175860e+01	2.360416e+01
1.614081142857237e-01	1.175894e+01	2.360492e+01
1.618009714285812e-01	1.175928e+01	2.360564e+01
1.621938285714388e-01	1.175962e+01	2.360631e+01
1.625866857142963e-01	1.175997e+01	2.360695e+01
1.629795428571539e-01	1.176031e+01	2.360754e+01
1.633724000000114e-01	1.176065e+01	2.360810e+01
1.633824000000114e-01	1.176066e+01	2.360811e+01
1.639209714285834e-01	1.176112e+01	2.360882e+01
1.644595428571553e-01	1.176159e+01	2.360949e+01
1.649981142857273e-01	1.176205e+01	2.361011e+01
1.655366857142992e-01	1.176251e+01	2.361070e+01
1.660752571428712e-01	1.176297e+01	2.361124e+01
1.666138285714432e-01	1.176343e+01	2.361174e+01
1.671524000000152e-01	1.176389e+01	2.361220e+01
1.678038285714444e-01	1.176444e+01	2.361272e+01
1.684552571428736e-01	1.176498e+01	2.361321e+01
1.691066857143028e-01	1.176552e+01	2.361366e+01
1.697581142857321e-01	1.176606e+01	2.361409e+01
1.704095428571613e-01	1.176659e+01	2.361448e+01
1.710609714285905e-01	1.176712e+01	2.361484e+01
1.717124000000197e-01	1.176764e+01	2.361517e+01
1.719838285714486e-01	1.176786e+01	2.361530e+01
1.722552571428774e-01	1.176807e+01	2.361543e+01
1.725266857143062e-01	1.176829e+01	2.361556e+01
1.727981142857351e-01	1.176850e+01	2.361568e+01
1.730695428571639e-01	1.176871e+01	2.361580e+01
1.733409714285928e-01	1.176892e+01	2.361591e+01
1.736124000000216e-01	1.176914e+01	2.361602e+01
1.736224000000216e-01	1.176914e+01	2.361602e+01
1.744138285714510e-01	1.176976e+01	2.361633e+01
1.752052571428803e-01	1.177036e+01	2.361661e+01
1.759966857143097e-01	1.177096e+01	2.361687e+01
1.767881142857391e-01	1.177155e+01	2.361711e+01
1.775795428571685e-01	1.177213e+01	2.361733e+01
1.783709714285978e-01	1.177270e+01	2.361754e+01
1.791624000000272e-01	1.177327e+01	2.361772e+01
1.798324000000278e-01	1.177374e+01	2.361787e+01
1.805024000000285e-01	1.177421e+01	2.361800e+01
1.811724000000292e-01	1.177467e+01	2.361813e+01
1.818424000000299e-01	1.177513e+01	2.361826e+01
1.825124000000305e-01	1.177559e+01	2.361837e+01
1.831824000000312e-01	1.177603e+01	2.361848e+01
1.838524000000319e-01	1.177647e+01	2.361857e+01
1.838624000000319e-01	1.177648e+01	2.361858e+01
1.847766857143185e-01	1.177708e+01	2.361870e+01
1.856909714286051e-01	1.177766e+01	2.361881e+01
1.866052571428918e-01	1.177824e+01	2.361892e+01
1.875195428571784e-01	1.177880e+01	2.361902e+01
1.884338285714650e-01	1.177936e+01	2.361911e+01
1.893481142857517e-01	1.177991e+01	2.361919e+01
1.902624000000383e-01	1.178045e+01	2.361926e+01
1.908095428571817e-01	1.178076e+01	2.361930e+01
1.913566857143251e-01	1.178108e+01	2.361934e+01
1.919038285714685e-01	1.178139e+01	2.361938e+01
1.924509714286119e-01	1.178170e+01	2.361942e+01
1.929981142857553e-01	1.178200e+01	2.361945e+01
1.935452571428987e-01	1.178230e+01	2.361948e+01
1.940924000000421e-01	1.178260e+01	2.361951e+01
1.941024000000421e-01	1.178261e+01	2.361951e+01
1.950781142857574e-01	1.178313e+01	2.361956e+01
1.960538285714726e-01	1.178365e+01	2.361961e+01
1.970295428571879e-01	1.178415e+01	2.361965e+01
1.980052571429032e-01	1.178465e+01	2.361969e+01
1.989809714286184e-01	1.178513e+01	2.361973e+01
1.999566857143337e-01	1.178561e+01	2.361976e+01
2.009324000000489e-01	1.178608e+01	2.361979e+01
2.020000000000000e-01	1.178658e+01	2.361982e+01
2.020030000000000e-01	1.178659e+01	2.361954e+01
2.020060000000000e-01	1.178659e+01	2.361890e+01
2.020100000000000e-01	1.178659e+01	2.361767e+01
2.020160571428572e-01	1.178659e+01	2.361510e+01
2.020221142857143e-01	1.178659e+01	2.361252e+01
2.020281714285715e-01	1.178660e+01	2.360995e+01
2.020342285714286e-01	1.178660e+01	2.360739e+01
2.020402857142857e-01	1.178660e+01	2.360482e+01
2.020463428571429e-01	1.178660e+01	2.360225e+01
2.020524000000000e-01	1.178660e+01	2.359969e+01
2.020624000000000e-01	1.178661e+01	2.359547e+01
2.020724000000000e-01	1.178661e+01	2.359126e+01
2.020824000000001e-01	1.178661e+01	2.358705e+01
2.020924000000001e-01	1.178661e+01	2.358286e+01
2.021024000000001e-01	1.178661e+01	2.357869e+01
2.021124000000001e-01	1.178661e+01	2.357453e+01
2.021224000000001e-01	1.178661e+01	2.357040e+01
2.021324000000001e-01	1.178661e+01	2.356628e+01
2.021424000000001e-01	1.178661e+01	2.356219e+01
2.021524000000001e-01	1.178661e+01	2.355814e+01
2.021624000000001e-01	1.178661e+01	2.355412e+01
2.021724000000001e-01	1.178661e+01	2.355013e+01
2.021824000000002e-01	1.178660e+01	2.354619e+01
2.021924000000002e-01	1.178660e+01	2.354230e+01
2.022024000000002e-01	1.178660e+01	2.353846e+01
2.022124000000002e-01	1.178659e+01	2.353469e+01
2.022224000000002e-01	1.178659e+01	2.353098e+01
2.022324000000002e-01	1.178658e+01	2.352735e+01
2.022424000000002e-01	1.178658e+01	2.352379e+01
2.022524000000002e-01	1.178658e+01	2.352033e+01
2.022624000000002e-01	1.178657e+01	2.351696e+01
2.022724000000002e-01	1.178656e+01	2.351369e+01
2.022924000000003e-01	1.178655e+01	2.350747e+01
2.023224000000003e-01	1.178653e+01	2.349902e+01
2.023524000000003e-01	1.178651e+01	2.349167e+01
2.023824000000004e-01	1.178648e+01	2.348544e+01
2.024124000000004e-01	1.178646e+01	2.348027e+01
2.024324000000004e-01	1.178644e+01	2.347736e+01
2.024524000000004e-01	1.178642e+01	2.347483e+01
2.024724000000004e-01	1.178640e+01	2.347265e+01
2.024824000000005e-01	1.178639e+01	2.347168e+01
2.024924000000005e-01	1.178638e+01	2.347079e+01
2.025024000000005e-01	1.178637e+01	2.346996e+01
2.025124000000005e-01	1.178636e+01	2.346919e+01
2.025224000000005e-01	1.178635e+01	2.346849e+01
2.025324000000005e-01	1.178633e+01	2.346784e+01
2.025424000000005e-01	1.178632e+01	2.346724e+01
2.025524000000005e-01	1.178631e+01	2.346669e+01
2.025624000000005e-01	1.178630e+01	2.346618e+01
2.025724000000005e-01	1.178629e+01	2.346571e+01
2.025824000000006e-01	1.178628e+01	2.346529e+01
2.025924000000006e-01	1.178627e+01	2.346489e+01
2.026024000000006e-01	1.178626e+01	2.346453e+01
2.026124000000006e-01	1.178625e+01	2.346420e+01
2.026224000000006e-01	1.178624e+01	2.346390e+01
2.026324000000006e-01	1.178623e+01	2.346362e+01
2.026424000000006e-01	1.178622e+01	2.346337e+01
2.026524000000006e-01	1.178621e+01	2.346313e+01
2.026624000000006e-01	1.178619e+01	2.346292e+01
2.026724000000006e-01	1.178618e+01	2.346272e+01
2.026824000000007e-01	1.178617e+01	2.346254e+01
2.026924000000007e-01	1.178616e+01	2.346238e+01
2.027024000000007e-01	1.178615e+01	2.346223e+01
2.027124000000007e-01	1.178614e+01	2.346209e+01
2.027224000000007e-01	1.178613e+01	2.346197e+01
2.027324000000007e-01	1.178612e+01	2.346185e+01
2.027424000000007e-01	1.178611e+01	2.346175e+01
2.027524000000007e-01	1.178610e+01	2.346165e+01
2.027624000000007e-01	1.178609e+01	2.346156e+01
2.027724000000007e-01	1.178607e+01	2.346148e+01
2.027824000000008e-01	1.178606e+01	2.346141e+01
2.027924000000008e-01	1.178605e+01	2.346134e+01
2.028024000000008e-01	1.178604e+01	2.346128e+01
2.028124000000008e-01	1.178603e+01	2.346122e+01
2.028224000000008e-01	1.178602e+01	2.346117e+01
2.028324000000008e-01	1.178601e+01	2.346112e+01
2.028424000000008e-01	1.178600e+01	2.346108e+01
2.028524000000008e-01	1.178598e+01	2.346104e+01
2.028624000000008e-01	1.178597e+01	2.346101e+01
2.028724000000008e-01	1.178596e+01	2.346097e+01
2.028824000000009e-01	1.178595e+01	2.346095e+01
2.028924000000009e-01	1.178594e+01	2.346092e+01
2.029024000000009e-01	1.178593e+01	2.346089e+01
2.029124000000009e-01	1.178592e+01	2.346087e+01
2.029224000000009e-01	1.178591e+01	2.346085e+01
2.029324000000009e-01	1.178590e+01	2.346083e+01
2.029424000000009e-01	1.178589e+01	2.346081e+01
2.029524000000009e-01	1.178587e+01	2.346080e+01
2.029624000000009e-01	1.178586e+01	2.346078e+01
2.029724000000009e-01	1.178585e+01	2.346077e+01
2.029824000000010e-01	1.178584e+01	2.346076e+01
2.029924000000010e-01	1.178583e+01	2.346074e+01
2.030024000000010e-01	1.178582e+01	2.346074e+01
2.030124000000010e-01	1.178581e+01	2.346073e+01
2.030224000000010e-01	1.178580e+01	2.346072e+01
2.030324000000010e-01	1.178579e+01	2.346071e+01
2.030424000000010e-01	1.178577e+01	2.346070e+01
2.030524000000010e-01	1.178576e+01	2.346070e+01
2.030624000000010e-01	1.178575e+01	2.346069e+01
2.030724000000010e-01	1.178574e+01	2.346068e+01
2.030824000000011e-01	1.178573e+01	2.346068e+01
2.030924000000011e-01	1.178572e+01	2.346067e+01
2.031024000000011e-01	1.178571e+01	2.346067e+01
2.031124000000011e-01	1.178570e+01	2.346067e+01
2.031224000000011e-01	1.178569e+01	2.346066e+01
2.031324000000011e-01	1.178568e+01	2.346066e+01
2.031424000000011e-01	1.178566e+01	2.346066e+01
2.031524000000011e-01	1.178565e+01	2.346066e+01
2.031624000000011e-01	1.178564e+01	2.346065e+01
2.031724000000011e-01	1.178563e+01	2.346065e+01
2.031824000000012e-01	1.178562e+01	2.346065e+01
2.031924000000012e-01	1.178561e+01	2.346065e+01
2.032024000000012e-01	1.178560e+01	2.346065e+01
2.032124000000012e-01	1.178559e+01	2.346064e+01
2.032224000000012e-01	1.178557e+01	2.346064e+01
2.032324000000012e-01	1.178556e+01	2.346064e+01
2.032424000000012e-01	1.178555e+01	2.346064e+01
2.032524000000012e-01	1.178554e+01	2.346064e+01
2.032624000000012e-01	1.178553e+01	2.346064e+01
2.032724000000012e-01	1.178552e+01	2.346064e+01
2.032824000000013e-01	1.178551e+01	2.346064e+01
2.032924000000013e-01	1.178550e+01	2.346064e+01
2.033024000000013e-01	1.178549e+01	2.346063e+01
2.033124000000013e-01	1.178548e+01	2.346063e+01
2.033224000000013e-01	1.178546e+01	2.346063e+01
2.033324000000013e-01	1.178545e+01	2.346063e+01
2.033424000000013e-01	1.178544e+01	2.346063e+01
2.033524000000013e-01	1.178543e+01	2.346063e+01
2.033624000000013e-01	1.178542e+01	2.346063e+01
2.033724000000013e-01	1.178541e+01	2.346063e+01
2.033824000000014e-01	1.178540e+01	2.346063e+01
2.033924000000014e-01	1.178539e+01	2.346063e+01
2.034024000000014e-01	1.178538e+01	2.346063e+01
2.034124000000014e-01	1.178537e+01	2.346063e+01
2.034224000000014e-01	1.178535e+01	2.346063e+01
2.034324000000014e-01	1.178534e+01	2.346063e+01
2.034424000000014e-01	1.178533e+01	2.346063e+01
2.034524000000014e-01	1.178532e+01	2.346063e+01
2.034624000000014e-01	1.178531e+01	2.346063e+01
2.034724000000014e-01	1.178530e+01	2.346063e+01
2.034824000000015e-01	1.178529e+01	2.346063e+01
2.034924000000015e-01	1.178528e+01	2.346063e+01
2.035024000000015e-01	1.178527e+01	2.346063e+01
